filename,bl,fl,flag,ic,mal,none,oafl,oahs,pl,vsit
pl85_00071,0,0,0,0,0,0,0,0,1,0
pl85_00072,0,0,0,0,0,0,0,0,1,0
pl85_00073,0,0,0,0,0,0,0,0,1,0
pl85_00074,0,0,0,0,0,0,0,0,1,0
pl85_00075,0,0,0,0,0,0,0,0,1,0
pl85_00076,0,0,0,0,0,0,0,0,1,0
pl85_00077,0,0,0,0,0,0,0,0,1,0
pl85_00078,0,0,0,0,0,0,0,0,1,0
pl85_00079,0,0,0,0,0,0,0,0,1,0
pl85_00080,0,0,0,0,0,0,0,0,1,0
pl85_00081,0,0,0,0,0,0,0,0,1,0
pl85_00082,0,0,0,0,0,0,0,0,1,0
pl85_00083,0,0,0,0,0,0,0,0,1,0
pl85_00084,0,0,0,0,0,0,0,0,1,0
pl85_00085,0,0,0,0,0,0,0,0,1,0
pl85_00086,0,0,0,0,0,0,0,0,1,0
pl85_00087,0,0,0,0,0,0,0,0,1,0
pl85_00088,0,0,0,0,0,0,0,0,1,0
pl85_00089,0,0,0,0,0,0,0,0,1,0
pl85_00090,0,0,0,0,0,0,0,0,1,0
pl85_00091,0,0,0,0,0,0,0,0,1,0
pl85_00092,0,0,0,0,0,0,0,0,1,0
pl85_00093,0,0,0,0,0,0,0,0,1,0
pl85_00094,0,0,0,0,0,0,0,0,1,0
pl85_00095,0,0,0,0,0,0,0,0,1,0
pl85_00096,0,0,0,0,0,0,0,0,1,0
pl85_00097,0,0,0,0,0,0,0,0,1,0
pl85_00098,0,0,0,0,0,0,0,0,1,0
pl85_00099,0,0,0,0,0,0,0,0,1,0
pl85_00100,0,0,0,0,0,0,0,0,1,0
pl85_00101,0,0,0,0,0,0,0,0,1,0
pl85_00102,0,0,0,0,0,0,0,0,1,0
pl85_00103,0,0,0,0,0,0,0,0,1,0
pl85_00104,0,0,0,0,0,0,0,0,1,0
pl85_00105,0,0,0,0,0,0,0,0,1,0
pl85_00106,0,0,0,0,0,0,0,0,1,0
pl85_00107,0,0,0,0,0,0,0,0,1,0
pl85_00108,0,0,0,0,0,0,0,0,1,0
pl85_00109,0,0,0,0,0,0,0,0,1,0
pl85_00110,0,0,0,0,0,0,0,0,1,0
pl85_00111,0,0,0,0,0,0,0,0,1,0
pl85_00112,0,0,0,0,0,1,0,0,0,0
pl85_00113,0,0,0,0,0,1,0,0,0,0
pl85_00114,0,0,0,0,0,1,0,0,0,0
pl85_00115,0,0,0,0,0,1,0,0,0,0
pl85_00116,0,0,0,0,0,1,0,0,0,0
pl85_00117,0,0,0,0,0,1,0,0,0,0
pl85_00118,0,0,0,0,0,1,0,0,0,0
pl85_00119,0,0,0,0,0,1,0,0,0,0
pl85_00120,0,0,0,0,0,1,0,0,0,0
pl85_00121,0,0,0,0,0,1,0,0,0,0
pl85_00122,0,0,0,0,0,1,0,0,0,0
pl85_00123,0,0,0,0,0,1,0,0,0,0
pl85_00124,0,0,0,0,0,1,0,0,0,0
pl85_00125,0,0,0,0,0,1,0,0,0,0
pl85_00126,0,0,0,0,0,1,0,0,0,0
pl85_00127,0,0,0,0,0,1,0,0,0,0
pl85_00128,0,0,0,0,0,1,0,0,0,0
pl85_00129,0,0,0,0,0,1,0,0,0,0
pl85_00130,0,0,0,0,0,1,0,0,0,0
pl85_00131,0,0,0,0,0,1,0,0,0,0
pl85_00132,0,0,0,0,0,1,0,0,0,0
pl85_00133,0,0,0,0,0,1,0,0,0,0
pl85_00134,0,0,0,0,0,1,0,0,0,0
pl85_00135,0,0,0,0,0,1,0,0,0,0
pl85_00136,0,0,0,0,0,1,0,0,0,0
pl86_00000,0,0,0,0,0,1,0,0,0,0
pl86_00001,0,0,0,0,0,1,0,0,0,0
pl86_00002,0,0,0,0,0,1,0,0,0,0
pl86_00003,0,0,0,0,0,1,0,0,0,0
pl86_00004,0,0,0,0,0,1,0,0,0,0
pl86_00005,0,0,0,0,0,1,0,0,0,0
pl86_00006,0,0,0,0,0,1,0,0,0,0
pl86_00007,0,0,0,0,0,1,0,0,0,0
pl86_00008,0,0,0,0,0,1,0,0,0,0
pl86_00009,0,0,0,0,0,1,0,0,0,0
pl86_00010,0,0,0,0,0,1,0,0,0,0
pl86_00011,0,0,0,0,0,1,0,0,0,0
pl86_00012,0,0,0,0,0,1,0,0,0,0
pl86_00013,0,0,0,0,0,1,0,0,0,0
pl86_00014,0,0,0,0,0,1,0,0,0,0
pl86_00015,0,0,0,0,0,1,0,0,0,0
pl86_00016,0,0,0,0,0,1,0,0,0,0
pl86_00017,0,0,0,0,0,1,0,0,0,0
pl86_00018,0,0,0,0,0,1,0,0,0,0
pl86_00019,0,0,0,0,0,1,0,0,0,0
pl86_00020,0,0,0,0,0,1,0,0,0,0
pl86_00021,0,0,0,0,0,1,0,0,0,0
pl86_00022,0,0,0,0,0,1,0,0,0,0
pl86_00023,0,0,0,0,0,1,0,0,0,0
pl86_00024,0,0,0,0,0,1,0,0,0,0
pl86_00025,0,0,0,0,0,1,0,0,0,0
pl86_00026,0,0,0,0,0,1,0,0,0,0
pl86_00027,0,0,0,0,0,1,0,0,0,0
pl86_00028,0,0,0,0,0,1,0,0,0,0
pl86_00029,0,0,0,0,0,1,0,0,0,0
pl86_00030,0,0,0,0,0,1,0,0,0,0
pl86_00031,0,0,0,0,0,1,0,0,0,0
pl86_00032,0,0,0,0,0,1,0,0,0,0
pl86_00033,0,0,0,0,0,1,0,0,0,0
pl86_00034,0,0,0,0,0,1,0,0,0,0
pl86_00035,0,0,0,0,0,1,0,0,0,0
pl86_00036,0,0,0,0,0,1,0,0,0,0
pl86_00037,0,0,0,0,0,1,0,0,0,0
pl86_00038,0,0,0,0,0,1,0,0,0,0
pl86_00039,0,0,0,0,0,1,0,0,0,0
pl86_00040,0,0,0,0,0,1,0,0,0,0
pl86_00041,0,0,0,0,0,1,0,0,0,0
pl86_00042,0,0,0,0,0,1,0,0,0,0
pl86_00043,0,0,0,0,0,1,0,0,0,0
pl86_00044,0,0,0,0,0,1,0,0,0,0
pl86_00045,0,0,0,0,0,1,0,0,0,0
pl86_00046,0,0,0,0,0,1,0,0,0,0
pl86_00047,0,0,0,0,0,1,0,0,0,0
pl86_00048,0,0,0,0,0,1,0,0,0,0
pl86_00049,0,0,0,0,0,1,0,0,0,0
pl86_00050,0,0,0,0,0,1,0,0,0,0
pl86_00051,0,0,0,0,0,1,0,0,0,0
pl86_00052,0,0,0,0,0,1,0,0,0,0
pl86_00053,0,0,0,0,0,1,0,0,0,0
pl86_00054,0,0,0,0,0,1,0,0,0,0
pl86_00055,0,0,0,0,0,1,0,0,0,0
pl86_00056,0,0,0,0,0,1,0,0,0,0
pl86_00057,0,0,0,0,0,1,0,0,0,0
pl86_00058,0,0,0,0,0,1,0,0,0,0
pl86_00059,0,0,0,0,0,1,0,0,0,0
pl86_00060,0,0,0,0,0,1,0,0,0,0
pl86_00061,0,0,0,0,0,1,0,0,0,0
pl86_00062,0,0,0,0,0,0,0,0,1,0
pl86_00063,0,0,0,0,0,0,0,0,1,0
pl86_00064,0,0,0,0,0,0,0,0,1,0
pl86_00065,0,0,0,0,0,0,0,0,1,0
pl86_00066,0,0,0,0,0,0,0,0,1,0
pl86_00067,0,0,0,0,0,0,0,0,1,0
pl86_00068,0,0,0,0,0,0,0,0,1,0
pl86_00069,0,0,0,0,0,0,0,0,1,0
pl86_00070,0,0,0,0,0,0,0,0,1,0
pl86_00071,0,0,0,0,0,0,0,0,1,0
pl86_00072,0,0,0,0,0,0,0,0,1,0
pl86_00073,0,0,0,0,0,0,0,0,1,0
pl86_00074,0,0,0,0,0,0,0,0,1,0
pl86_00075,0,0,0,0,0,0,0,0,1,0
pl86_00076,0,0,0,0,0,0,0,0,1,0
pl86_00077,0,0,0,0,0,0,0,0,1,0
pl86_00078,0,0,0,0,0,0,0,0,1,0
pl86_00079,0,0,0,0,0,0,0,0,1,0
pl86_00080,0,0,0,0,0,0,0,0,1,0
pl86_00081,0,0,0,0,0,0,0,0,1,0
pl86_00082,0,0,0,0,0,0,0,0,1,0
pl86_00083,0,0,0,0,0,0,0,0,1,0
pl86_00084,0,0,0,0,0,0,0,0,1,0
pl86_00085,0,0,0,0,0,0,0,0,1,0
pl86_00086,0,0,0,0,0,0,0,0,1,0
pl86_00087,0,0,0,0,0,0,0,0,1,0
pl86_00088,0,0,0,0,0,0,0,0,1,0
pl86_00089,0,0,0,0,0,0,0,0,1,0
pl86_00090,0,0,0,0,0,0,0,0,1,0
pl86_00091,0,0,0,0,0,0,0,0,1,0
pl86_00092,0,0,0,0,0,0,0,0,1,0
pl86_00093,0,0,0,0,0,0,0,0,1,0
pl86_00094,0,0,0,0,0,0,0,0,1,0
pl86_00095,0,0,0,0,0,0,0,0,1,0
pl86_00096,0,0,0,0,0,0,0,0,1,0
pl86_00097,0,0,0,0,0,0,0,0,1,0
pl86_00098,0,0,0,0,0,0,0,0,1,0
pl86_00099,0,0,0,0,0,0,0,0,1,0
pl86_00100,0,0,0,0,0,0,0,0,1,0
pl86_00101,0,0,0,0,0,0,0,0,1,0
pl86_00102,0,0,0,0,0,0,0,0,1,0
pl86_00103,0,0,0,0,0,0,0,0,1,0
pl86_00104,0,0,0,0,0,0,0,0,1,0
pl86_00105,0,0,0,0,0,0,0,0,1,0
pl86_00106,0,0,0,0,0,0,0,0,1,0
pl86_00107,0,0,0,0,0,0,0,0,1,0
pl86_00108,0,0,0,0,0,0,0,0,1,0
pl86_00109,0,0,0,0,0,0,0,0,1,0
pl86_00110,0,0,0,0,0,0,0,0,1,0
pl86_00111,0,0,0,0,0,0,0,0,1,0
pl86_00112,0,0,0,0,0,0,0,0,1,0
pl86_00113,0,0,0,0,0,0,0,0,1,0
pl86_00114,0,0,0,0,0,0,0,0,1,0
pl86_00115,0,0,0,0,0,0,0,0,1,0
pl86_00116,0,0,0,0,0,0,0,0,1,0
pl86_00117,0,0,0,0,0,0,0,0,1,0
pl86_00118,0,0,0,0,0,0,0,0,1,0
pl86_00119,0,0,0,0,0,0,0,0,1,0
pl86_00120,0,0,0,0,0,0,0,0,1,0
pl86_00121,0,0,0,0,0,0,0,0,1,0
pl86_00122,0,0,0,0,0,0,0,0,1,0
pl86_00123,0,0,0,0,0,0,0,0,1,0
pl86_00124,0,0,0,0,0,0,0,0,1,0
pl86_00125,0,0,0,0,0,0,0,0,1,0
pl86_00126,0,0,0,0,0,0,0,0,1,0
pl86_00127,0,0,0,0,0,0,0,0,1,0
pl86_00128,0,0,0,0,0,0,0,0,1,0
pl86_00129,0,0,0,0,0,0,0,0,1,0
pl86_00130,0,0,0,0,0,0,0,0,1,0
pl86_00131,0,0,0,0,0,0,0,0,1,0
pl86_00132,0,0,0,0,0,0,0,0,1,0
pl86_00133,0,0,0,0,0,0,0,0,1,0
pl86_00134,0,0,0,0,0,0,0,0,1,0
pl86_00135,0,0,0,0,0,0,0,0,1,0
pl86_00136,0,0,0,0,0,0,0,0,1,0
pl86_00137,0,0,0,0,0,0,0,0,1,0
pl86_00138,0,0,0,0,0,0,0,0,1,0
pl86_00139,0,0,0,0,0,0,0,0,1,0
pl86_00140,0,0,0,0,0,0,0,0,1,0
pl86_00141,0,0,0,0,0,0,0,0,1,0
pl86_00142,0,0,0,0,0,0,0,0,1,0
pl86_00143,0,0,0,0,0,0,0,0,1,0
pl86_00144,0,0,0,0,0,0,0,0,1,0
pl86_00145,0,0,0,0,0,0,0,0,1,0
pl86_00146,0,0,0,0,0,0,0,0,1,0
pl86_00147,0,0,0,0,0,0,0,0,1,0
pl86_00148,0,0,0,0,0,0,0,0,1,0
pl86_00149,0,0,0,0,0,0,0,0,1,0
pl86_00150,0,0,0,0,0,0,0,0,1,0
pl86_00151,0,0,0,0,0,0,0,0,1,0
pl86_00152,0,0,0,0,0,0,0,0,1,0
pl86_00153,0,0,0,0,0,0,0,0,1,0
pl86_00154,0,0,0,0,0,0,0,0,1,0
pl86_00155,0,0,0,0,0,0,0,0,1,0
pl86_00156,0,0,0,0,0,0,0,0,1,0
pl86_00157,0,0,0,0,0,0,0,0,1,0
pl86_00158,0,0,0,0,0,0,0,0,1,0
pl86_00159,0,0,0,0,0,0,0,0,1,0
pl86_00160,0,0,0,0,0,0,0,0,1,0
pl86_00161,0,0,0,0,0,0,0,0,1,0
pl86_00162,0,0,0,0,0,0,0,0,1,0
pl86_00163,0,0,0,0,0,0,0,0,1,0
pl86_00164,0,0,0,0,0,0,0,0,1,0
pl86_00165,0,0,0,0,0,0,0,0,1,0
pl86_00166,0,0,0,0,0,0,0,0,1,0
pl86_00167,0,0,0,0,0,0,0,0,1,0
pl86_00168,0,0,0,0,0,0,0,0,1,0
pl86_00169,0,0,0,0,0,0,0,0,1,0
pl86_00170,0,0,0,0,0,0,0,0,1,0
pl86_00171,0,0,0,0,0,0,0,0,1,0
pl86_00172,0,0,0,0,0,0,0,0,1,0
pl86_00173,0,0,0,0,0,0,0,0,1,0
pl86_00174,0,0,0,0,0,0,0,0,1,0
pl86_00175,0,0,0,0,0,0,0,0,1,0
pl86_00176,0,0,0,0,0,0,0,0,1,0
pl86_00177,0,0,0,0,0,0,0,0,1,0
pl86_00178,0,0,0,0,0,0,0,0,1,0
pl86_00179,0,0,0,0,0,0,0,0,1,0
pl86_00180,0,0,0,0,0,0,0,0,1,0
pl86_00181,0,0,0,0,0,0,0,0,1,0
pl86_00182,0,0,0,0,0,0,0,0,1,0
pl86_00183,0,0,0,0,0,0,0,0,1,0
pl86_00184,0,0,0,0,0,0,0,0,1,0
pl86_00185,0,0,0,0,0,0,0,0,1,0
pl86_00186,0,0,0,0,0,0,0,0,1,0
pl86_00187,0,0,0,0,0,0,0,0,1,0
pl86_00188,0,0,0,0,0,0,0,0,1,0
pl86_00189,0,0,0,0,0,0,0,0,1,0
pl86_00190,0,0,0,0,0,0,0,0,1,0
pl86_00191,0,0,0,0,0,0,0,0,1,0
pl86_00192,0,0,0,0,0,0,0,0,1,0
pl86_00193,0,0,0,0,0,0,0,0,1,0
pl86_00194,0,0,0,0,0,0,0,0,1,0
pl86_00195,0,0,0,0,0,0,0,0,1,0
pl86_00196,0,0,0,0,0,0,0,0,1,0
pl86_00197,0,0,0,0,0,0,0,0,1,0
pl86_00198,0,0,0,0,0,0,0,0,1,0
pl86_00199,0,0,0,0,0,0,0,0,1,0
pl86_00200,0,0,0,0,0,0,0,0,1,0
pl86_00201,0,0,0,0,0,0,0,0,1,0
pl86_00202,0,0,0,0,0,0,0,0,1,0
pl86_00203,0,0,0,0,0,0,0,0,1,0
pl86_00204,0,0,0,0,0,0,0,0,1,0
pl86_00205,0,0,0,0,0,0,0,0,1,0
pl86_00206,0,0,0,0,0,0,0,0,1,0
pl86_00207,0,0,0,0,0,0,0,0,1,0
pl86_00208,0,0,0,0,0,0,0,0,1,0
pl86_00209,0,0,0,0,0,0,0,0,1,0
pl86_00210,0,0,0,0,0,0,0,0,1,0
pl86_00211,0,0,0,0,0,0,0,0,1,0
pl86_00212,0,0,0,0,0,0,0,0,1,0
pl86_00213,0,0,0,0,0,0,0,0,1,0
pl86_00214,0,0,0,0,0,1,0,0,0,0
pl86_00215,0,0,0,0,0,1,0,0,0,0
pl86_00216,0,0,0,0,0,1,0,0,0,0
pl86_00217,0,0,0,0,0,1,0,0,0,0
pl86_00218,0,0,0,0,0,1,0,0,0,0
pl86_00219,0,0,0,0,0,1,0,0,0,0
pl86_00220,0,0,0,0,0,1,0,0,0,0
pl86_00221,0,0,0,0,0,1,0,0,0,0
pl86_00222,0,0,0,0,0,1,0,0,0,0
pl86_00223,0,0,0,0,0,1,0,0,0,0
pl86_00224,0,0,0,0,0,1,0,0,0,0
pl86_00225,0,0,0,0,0,1,0,0,0,0
pl86_00226,0,0,0,0,0,1,0,0,0,0
pl86_00227,0,0,0,0,0,1,0,0,0,0
pl86_00228,0,0,0,0,0,1,0,0,0,0
pl86_00229,0,0,0,0,0,1,0,0,0,0
pl86_00230,0,0,0,0,0,1,0,0,0,0
pl86_00231,0,0,0,0,0,1,0,0,0,0
pl86_00232,0,0,0,0,0,1,0,0,0,0
pl86_00233,0,0,0,0,0,1,0,0,0,0
pl86_00234,0,0,0,0,0,1,0,0,0,0
pl86_00235,0,0,0,0,0,1,0,0,0,0
pl86_00236,0,0,0,0,0,1,0,0,0,0
pl86_00237,0,0,0,0,0,1,0,0,0,0
pl86_00238,0,0,0,0,0,1,0,0,0,0
pl86_00239,0,0,0,0,0,1,0,0,0,0
pl86_00240,0,0,0,0,0,1,0,0,0,0
pl86_00241,0,0,0,0,0,1,0,0,0,0
pl86_00242,0,0,0,0,0,1,0,0,0,0
pl86_00243,0,0,0,0,0,1,0,0,0,0
pl86_00244,0,0,0,0,0,1,0,0,0,0
pl86_00245,0,0,0,0,0,1,0,0,0,0
pl86_00246,0,0,0,0,0,1,0,0,0,0
pl86_00247,0,0,0,0,0,1,0,0,0,0
pl86_00248,0,0,0,0,0,1,0,0,0,0
pl86_00249,0,0,0,0,0,1,0,0,0,0
pl86_00250,0,0,0,0,0,1,0,0,0,0
pl86_00251,0,0,0,0,0,1,0,0,0,0
pl86_00252,0,0,0,0,0,1,0,0,0,0
pl86_00253,0,0,0,0,0,1,0,0,0,0
pl86_00254,0,0,0,0,0,1,0,0,0,0
pl86_00255,0,0,0,0,0,1,0,0,0,0
pl86_00256,0,0,0,0,0,1,0,0,0,0
pl86_00257,0,0,0,0,0,1,0,0,0,0
pl86_00258,0,0,0,0,0,1,0,0,0,0
pl86_00259,0,0,0,0,0,1,0,0,0,0
pl86_00260,0,0,0,0,0,1,0,0,0,0
pl86_00261,0,0,0,0,0,1,0,0,0,0
pl86_00262,0,0,0,0,0,1,0,0,0,0
pl86_00263,0,0,0,0,0,1,0,0,0,0
pl86_00264,0,0,0,0,0,1,0,0,0,0
pl86_00265,0,0,0,0,0,1,0,0,0,0
pl86_00266,0,0,0,0,0,1,0,0,0,0
pl86_00267,0,0,0,0,0,1,0,0,0,0
pl86_00268,0,0,0,0,0,1,0,0,0,0
pl87_00000,0,0,0,0,0,1,0,0,0,0
pl87_00001,0,0,0,0,0,1,0,0,0,0
pl87_00002,0,0,0,0,0,1,0,0,0,0
pl87_00003,0,0,0,0,0,1,0,0,0,0
pl87_00004,0,0,0,0,0,1,0,0,0,0
pl87_00005,0,0,0,0,0,1,0,0,0,0
pl87_00006,0,0,0,0,0,1,0,0,0,0
pl87_00007,0,0,0,0,0,1,0,0,0,0
pl87_00008,0,0,0,0,0,1,0,0,0,0
pl87_00009,0,0,0,0,0,1,0,0,0,0
pl87_00010,0,0,0,0,0,1,0,0,0,0
pl87_00011,0,0,0,0,0,1,0,0,0,0
pl87_00012,0,0,0,0,0,1,0,0,0,0
pl87_00013,0,0,0,0,0,1,0,0,0,0
pl87_00014,0,0,0,0,0,1,0,0,0,0
pl87_00015,0,0,0,0,0,1,0,0,0,0
pl87_00016,0,0,0,0,0,1,0,0,0,0
pl87_00017,0,0,0,0,0,1,0,0,0,0
pl87_00018,0,0,0,0,0,0,0,0,1,0
pl87_00019,0,0,0,0,0,0,0,0,1,0
pl87_00020,0,0,0,0,0,0,0,0,1,0
pl87_00021,0,0,0,0,0,0,0,0,1,0
pl87_00022,0,0,0,0,0,0,0,0,1,0
pl87_00023,0,0,0,0,0,0,0,0,1,0
pl87_00024,0,0,0,0,0,0,0,0,1,0
pl87_00025,0,0,0,0,0,0,0,0,1,0
pl87_00026,0,0,0,0,0,0,0,0,1,0
pl87_00027,0,0,0,0,0,0,0,0,1,0
pl87_00028,0,0,0,0,0,0,0,0,1,0
pl87_00029,0,0,0,0,0,0,0,0,1,0
pl87_00030,0,0,0,0,0,0,0,0,1,0
pl87_00031,0,0,0,0,0,0,0,0,1,0
pl87_00032,0,0,0,0,0,0,0,0,1,0
pl87_00033,0,0,0,0,0,0,0,0,1,0
pl87_00034,0,0,0,0,0,0,0,0,1,0
pl87_00035,0,0,0,0,0,0,0,0,1,0
pl87_00036,0,0,0,0,0,0,0,0,1,0
pl87_00037,0,0,0,0,0,0,0,0,1,0
pl87_00038,0,0,0,0,0,0,0,0,1,0
pl87_00039,0,0,0,0,0,0,0,0,1,0
pl87_00040,0,0,0,0,0,0,0,0,1,0
pl87_00041,0,0,0,0,0,0,0,0,1,0
pl87_00042,0,0,0,0,0,0,0,0,1,0
pl87_00043,0,0,0,0,0,0,0,0,1,0
pl87_00044,0,0,0,0,0,0,0,0,1,0
pl87_00045,0,0,0,0,0,0,0,0,1,0
pl87_00046,0,0,0,0,0,0,0,0,1,0
pl87_00047,0,0,0,0,0,0,0,0,1,0
pl87_00048,0,0,0,0,0,0,0,0,1,0
pl87_00049,0,0,0,0,0,0,0,0,1,0
pl87_00050,0,0,0,0,0,0,0,0,1,0
pl87_00051,0,0,0,0,0,0,0,0,1,0
pl87_00052,0,0,0,0,0,0,0,0,1,0
pl87_00053,0,0,0,0,0,0,0,0,1,0
pl87_00054,0,0,0,0,0,0,0,0,1,0
pl87_00055,0,0,0,0,0,0,0,0,1,0
pl87_00056,0,0,0,0,0,0,0,0,1,0
pl87_00057,0,0,0,0,0,0,0,0,1,0
pl87_00058,0,0,0,0,0,0,0,0,1,0
pl87_00059,0,0,0,0,0,0,0,0,1,0
pl87_00060,0,0,0,0,0,0,0,0,1,0
pl87_00061,0,0,0,0,0,0,0,0,1,0
pl87_00062,0,0,0,0,0,0,0,0,1,0
pl87_00063,0,0,0,0,0,0,0,0,1,0
pl87_00064,0,0,0,0,0,0,0,0,1,0
pl87_00065,0,0,0,0,0,0,0,0,1,0
pl87_00066,0,0,0,0,0,0,0,0,1,0
pl87_00067,0,0,0,0,0,0,0,0,1,0
pl87_00068,0,0,0,0,0,0,0,0,1,0
pl87_00069,0,0,0,0,0,0,0,0,1,0
pl87_00070,0,0,0,0,0,0,0,0,1,0
pl87_00071,0,0,0,0,0,0,0,0,1,0
pl87_00072,0,0,0,0,0,0,0,0,1,0
pl87_00073,0,0,0,0,0,0,0,0,1,0
pl87_00074,0,0,0,0,0,0,0,0,1,0
pl87_00075,0,0,0,0,0,0,0,0,1,0
pl87_00076,0,0,0,0,0,0,0,0,1,0
pl87_00077,0,0,0,0,0,0,0,0,1,0
pl87_00078,0,0,0,0,0,0,0,0,1,0
pl87_00079,0,0,0,0,0,1,0,0,0,0
pl87_00080,0,0,0,0,0,1,0,0,0,0
pl87_00081,0,0,0,0,0,1,0,0,0,0
pl87_00082,0,0,0,0,0,1,0,0,0,0
pl87_00083,0,0,0,0,0,1,0,0,0,0
pl87_00084,0,0,0,0,0,1,0,0,0,0
pl87_00085,0,0,0,0,0,1,0,0,0,0
pl87_00086,0,0,0,0,0,1,0,0,0,0
pl87_00087,0,0,0,0,0,1,0,0,0,0
pl87_00088,0,0,0,0,0,1,0,0,0,0
pl87_00089,0,0,0,0,0,1,0,0,0,0
pl87_00090,0,0,0,0,0,1,0,0,0,0
pl87_00091,0,0,0,0,0,1,0,0,0,0
pl87_00092,0,0,0,0,0,1,0,0,0,0
pl87_00093,0,0,0,0,0,1,0,0,0,0
pl87_00094,0,0,0,0,0,1,0,0,0,0
pl87_00095,0,0,0,0,0,1,0,0,0,0
pl87_00096,0,0,0,0,0,1,0,0,0,0
pl87_00097,0,0,0,0,0,1,0,0,0,0
pl87_00098,0,0,0,0,0,1,0,0,0,0
pl87_00099,0,0,0,0,0,1,0,0,0,0
pl87_00100,0,0,0,0,0,1,0,0,0,0
pl87_00101,0,0,0,0,0,1,0,0,0,0
pl88_00000,0,0,0,0,0,0,0,0,1,0
pl88_00001,0,0,0,0,0,0,0,0,1,0
pl88_00002,0,0,0,0,0,0,0,0,1,0
pl88_00003,0,0,0,0,0,0,0,0,1,0
pl88_00004,0,0,0,0,0,0,0,0,1,0
pl88_00005,0,0,0,0,0,0,0,0,1,0
pl88_00006,0,0,0,0,0,0,0,0,1,0
pl88_00007,0,0,0,0,0,0,0,0,1,0
pl88_00008,0,0,0,0,0,0,0,0,1,0
pl88_00009,0,0,0,0,0,0,0,0,1,0
pl88_00010,0,0,0,0,0,0,0,0,1,0
pl88_00011,0,0,0,0,0,0,0,0,1,0
pl88_00012,0,0,0,0,0,0,0,0,1,0
pl88_00013,0,0,0,0,0,0,0,0,1,0
pl88_00014,0,0,0,0,0,0,0,0,1,0
pl88_00015,0,0,0,0,0,0,0,0,1,0
pl88_00016,0,0,0,0,0,0,0,0,1,0
pl88_00017,0,0,0,0,0,0,0,0,1,0
pl88_00018,0,0,0,0,0,0,0,0,1,0
pl88_00019,0,0,0,0,0,0,0,0,1,0
pl88_00020,0,0,0,0,0,0,0,0,1,0
pl88_00021,0,0,0,0,0,0,0,0,1,0
pl88_00022,0,0,0,0,0,0,0,0,1,0
pl88_00023,0,0,0,0,0,0,0,0,1,0
pl88_00024,0,0,0,0,0,0,0,0,1,0
pl88_00025,0,0,0,0,0,0,0,0,1,0
pl88_00026,0,0,0,0,0,0,0,0,1,0
pl88_00027,0,0,0,0,0,0,0,0,1,0
pl88_00028,0,0,0,0,0,0,0,0,1,0
pl88_00029,0,0,0,0,0,0,0,0,1,0
pl88_00030,0,0,0,0,0,0,0,0,1,0
pl88_00031,0,0,0,0,0,0,0,0,1,0
pl88_00032,0,0,0,0,0,0,0,0,1,0
pl88_00033,0,0,0,0,0,0,0,0,1,0
pl88_00034,0,0,0,0,0,0,0,0,1,0
pl88_00035,0,0,0,0,0,0,0,0,1,0
pl88_00036,0,0,0,0,0,0,0,0,1,0
pl88_00037,0,0,0,0,0,0,0,0,1,0
pl88_00038,0,0,0,0,0,0,0,0,1,0
pl88_00039,0,0,0,0,0,0,0,0,1,0
pl88_00040,0,0,0,0,0,0,0,0,1,0
pl88_00041,0,0,0,0,0,0,0,0,1,0
pl88_00042,0,0,0,0,0,0,0,0,1,0
pl88_00043,0,0,0,0,0,0,0,0,1,0
pl88_00044,0,0,0,0,0,0,0,0,1,0
pl88_00045,0,0,0,0,0,0,0,0,1,0
pl88_00046,0,0,0,0,0,0,0,0,1,0
pl88_00047,0,0,0,0,0,0,0,0,1,0
pl88_00048,0,0,0,0,0,0,0,0,1,0
pl88_00049,0,0,0,0,0,0,0,0,1,0
pl88_00050,0,0,0,0,0,0,0,0,1,0
pl88_00051,0,0,0,0,0,0,0,0,1,0
pl88_00052,0,0,0,0,0,0,0,0,1,0
pl88_00053,0,0,0,0,0,0,0,0,1,0
pl88_00054,0,0,0,0,0,0,0,0,1,0
pl88_00055,0,0,0,0,0,0,0,0,1,0
pl88_00056,0,0,0,0,0,0,0,0,1,0
pl88_00057,0,0,0,0,0,0,0,0,1,0
pl88_00058,0,0,0,0,0,0,0,0,1,0
pl88_00059,0,0,0,0,0,0,0,0,1,0
pl88_00060,0,0,0,0,0,0,0,0,1,0
pl88_00061,0,0,0,0,0,0,0,0,1,0
pl88_00062,0,0,0,0,0,0,0,0,1,0
pl88_00063,0,0,0,0,0,0,0,0,1,0
pl88_00064,0,0,0,0,0,0,0,0,1,0
pl88_00065,0,0,0,0,0,0,0,0,1,0
pl88_00066,0,0,0,0,0,0,0,0,1,0
pl88_00067,0,0,0,0,0,0,0,0,1,0
pl88_00068,0,0,0,0,0,0,0,0,1,0
pl88_00069,0,0,0,0,0,0,0,0,1,0
pl88_00070,0,0,0,0,0,0,0,0,1,0
pl88_00071,0,0,0,0,0,0,0,0,1,0
pl88_00072,0,0,0,0,0,0,0,0,1,0
pl88_00073,0,0,0,0,0,1,0,0,0,0
pl88_00074,0,0,0,0,0,1,0,0,0,0
pl88_00075,0,0,0,0,0,1,0,0,0,0
pl88_00076,0,0,0,0,0,1,0,0,0,0
pl88_00077,0,0,0,0,0,1,0,0,0,0
pl88_00078,0,0,0,0,0,1,0,0,0,0
pl88_00079,0,0,0,0,0,1,0,0,0,0
